"Date","Price","Open","High","Low","Change %"
"Jul 25, 2008","70.600","70.850","71.000","70.500","-0.49%"
"Jul 24, 2008","70.950","70.450","71.300","70.400","0.57%"
"Jul 23, 2008","70.550","70.550","71.130","70.250","-0.14%"
"Jul 22, 2008","70.650","70.500","71.050","69.900","0.07%"
"Jul 21, 2008","70.600","70.600","71.080","70.000","-0.14%"
"Jul 18, 2008","70.700","71.500","72.200","70.500","-1.70%"
"Jul 17, 2008","71.925","70.800","72.525","70.450","1.30%"
"Jul 16, 2008","71.000","70.000","71.400","69.700","0.92%"
"Jul 15, 2008","70.350","69.350","70.950","68.950","1.01%"
"Jul 14, 2008","69.650","70.150","70.250","69.350","-0.85%"
"Jul 11, 2008","70.250","70.800","71.450","69.350","-1.26%"
"Jul 10, 2008","71.150","71.000","71.450","70.550","0.07%"
"Jul 09, 2008","71.100","72.950","73.500","70.950","-3.27%"
"Jul 08, 2008","73.500","71.800","73.600","71.800","2.23%"
"Jul 07, 2008","71.900","70.350","72.000","70.100","3.10%"
"Jul 04, 2008","69.735","69.380","69.875","69.150","0.74%"
"Jul 03, 2008","69.220","69.100","69.950","69.100","0.10%"
"Jul 02, 2008","69.150","68.100","69.250","68.100","1.39%"
"Jul 01, 2008","68.200","68.100","68.200","68.100","0.00%"
"Jun 30, 2008","68.200","67.900","68.550","67.850","-0.29%"
"Jun 27, 2008","68.400","67.860","68.590","67.600","0.66%"
"Jun 26, 2008","67.950","67.700","68.100","67.400","0.22%"
"Jun 25, 2008","67.800","67.950","68.050","67.550","-0.37%"
"Jun 24, 2008","68.050","67.100","68.150","67.100","1.26%"
"Jun 23, 2008","67.200","67.350","67.630","67.100","-0.15%"
"Jun 20, 2008","67.300","67.100","67.450","66.900","0.15%"
"Jun 19, 2008","67.200","66.700","67.550","66.500","0.60%"
"Jun 18, 2008","66.800","66.500","67.200","66.500","0.30%"
"Jun 17, 2008","66.600","66.500","67.100","66.350","0.00%"
"Jun 16, 2008","66.600","66.300","67.200","66.300","0.30%"
"Jun 13, 2008","66.400","66.700","66.950","66.300","-0.60%"
"Jun 12, 2008","66.800","67.000","67.350","66.400","-0.45%"
"Jun 11, 2008","67.100","67.400","67.520","66.700","-0.59%"
"Jun 10, 2008","67.500","67.200","67.850","66.700","0.30%"
"Jun 09, 2008","67.300","67.250","67.870","67.200","-0.46%"
"Jun 06, 2008","67.610","67.400","67.890","67.000","-0.07%"
"Jun 05, 2008","67.660","67.350","67.850","66.900","0.31%"
"Jun 04, 2008","67.450","67.300","67.850","67.000","0.30%"
"Jun 03, 2008","67.250","66.900","67.550","66.600","0.37%"
"Jun 02, 2008","67.000","66.300","67.350","66.300","0.83%"
"May 30, 2008","66.450","67.300","67.500","66.250","-1.04%"
"May 29, 2008","67.150","67.600","68.050","66.500","-1.00%"
"May 28, 2008","67.825","67.900","68.075","67.700","-0.40%"
"May 27, 2008","68.100","68.000","68.300","67.650","0.07%"
"May 26, 2008","68.050","67.750","68.250","67.500","-0.07%"
"May 23, 2008","68.100","68.800","68.900","67.500","-1.69%"
"May 22, 2008","69.270","69.400","69.600","69.000","-0.06%"
"May 21, 2008","69.310","69.700","69.800","68.900","-0.49%"
"May 20, 2008","69.650","69.250","69.850","69.000","1.75%"
"May 19, 2008","68.450","68.500","69.800","68.400","-0.07%"
"May 16, 2008","68.500","68.870","69.100","68.100","-0.01%"
"May 15, 2008","68.505","69.000","69.275","68.400","-0.14%"
"May 14, 2008","68.600","68.100","68.850","68.000","0.59%"
"May 13, 2008","68.200","67.350","68.700","67.350","1.07%"
"May 12, 2008","67.480","66.600","68.350","66.450","-0.10%"
"May 09, 2008","67.550","67.450","69.570","66.000","-0.07%"
"May 08, 2008","67.600","67.000","67.650","66.700","0.75%"
"May 07, 2008","67.100","65.900","67.110","65.900","1.67%"
"May 06, 2008","66.000","65.800","66.250","65.250","0.15%"
"May 05, 2008","65.900","65.150","66.030","65.100","1.14%"
"May 02, 2008","65.155","64.500","65.265","64.500","0.86%"
"May 01, 2008","64.600","64.500","64.600","64.500","0.00%"
"Apr 30, 2008","64.600","64.350","64.700","64.350","0.23%"
"Apr 29, 2008","64.450","64.450","64.740","64.350","-0.15%"
"Apr 28, 2008","64.550","64.210","64.630","64.190","0.23%"
"Apr 25, 2008","64.400","64.500","64.730","64.350","-0.31%"
"Apr 24, 2008","64.600","64.550","64.790","64.300","-0.08%"
"Apr 23, 2008","64.650","63.900","64.770","63.900","1.02%"
"Apr 22, 2008","64.000","64.000","64.150","63.750","-0.16%"
"Apr 21, 2008","64.100","64.050","64.280","63.450","0.20%"
"Apr 18, 2008","63.975","63.650","64.195","63.650","0.35%"
"Apr 17, 2008","63.750","63.500","63.950","63.470","0.24%"
"Apr 16, 2008","63.600","63.400","63.660","63.200","0.16%"
"Apr 15, 2008","63.500","63.520","63.860","63.320","-0.19%"
"Apr 14, 2008","63.620","63.200","63.630","63.160","0.78%"
"Apr 11, 2008","63.125","63.050","63.255","63.000","-0.04%"
"Apr 10, 2008","63.150","63.100","63.360","63.000","-0.08%"
"Apr 09, 2008","63.200","63.000","63.370","63.000","0.16%"
"Apr 08, 2008","63.100","62.750","63.200","62.750","0.40%"
"Apr 07, 2008","62.850","62.800","63.010","62.740","-0.16%"
"Apr 04, 2008","62.950","62.780","63.050","62.770","0.11%"
"Apr 03, 2008","62.880","62.750","62.920","62.700","0.05%"
"Apr 02, 2008","62.850","62.650","62.900","62.650","0.16%"
"Apr 01, 2008","62.750","62.600","62.930","62.600","0.08%"
"Mar 31, 2008","62.700","62.750","62.870","62.550","-0.24%"
"Mar 28, 2008","62.850","62.780","62.930","62.750","-0.05%"
"Mar 27, 2008","62.880","62.800","62.950","62.690","-0.03%"
"Mar 26, 2008","62.900","62.780","63.000","62.750","0.24%"
"Mar 25, 2008","62.750","62.150","62.920","62.150","0.80%"
"Mar 24, 2008","62.250","62.150","62.250","62.150","-0.88%"
"Mar 21, 2008","62.800","62.700","62.800","62.700","0.13%"
"Mar 20, 2008","62.720","62.720","63.020","62.620","-0.16%"
"Mar 19, 2008","62.820","62.700","62.970","62.700","0.03%"
"Mar 18, 2008","62.800","62.800","62.970","62.700","-0.16%"
"Mar 17, 2008","62.900","62.850","63.090","62.760","0.20%"
"Mar 14, 2008","62.775","62.790","62.865","62.700","0.12%"
"Mar 13, 2008","62.700","62.890","63.020","62.600","-0.32%"
"Mar 12, 2008","62.900","62.550","63.020","62.550","0.40%"
"Mar 11, 2008","62.650","62.700","62.940","62.550","-0.24%"
"Mar 10, 2008","62.800","62.670","62.950","62.650","0.35%"
"Mar 07, 2008","62.580","62.800","62.900","62.480","-0.51%"
"Mar 06, 2008","62.900","62.800","62.980","62.550","0.00%"
"Mar 05, 2008","62.900","62.800","63.010","62.800","0.00%"
"Mar 04, 2008","62.900","62.800","62.990","62.720","0.00%"
"Mar 03, 2008","62.900","62.600","63.010","62.570","0.32%"
"Feb 29, 2008","62.700","62.400","62.730","62.400","0.32%"
"Feb 28, 2008","62.500","62.450","62.620","62.330","-0.08%"
"Feb 27, 2008","62.550","62.500","62.650","62.400","-0.08%"
"Feb 26, 2008","62.600","62.140","62.680","62.140","0.58%"
"Feb 25, 2008","62.240","61.900","62.470","61.900","0.39%"
"Feb 22, 2008","62.000","61.900","62.100","61.770","0.00%"
"Feb 21, 2008","62.000","61.800","62.100","61.550","0.16%"
"Feb 20, 2008","61.900","62.750","62.990","61.470","-1.78%"
"Feb 19, 2008","63.020","63.000","63.360","62.770","-0.38%"
"Feb 18, 2008","63.260","63.010","63.260","63.010","0.09%"
"Feb 15, 2008","63.200","62.870","63.360","62.870","0.37%"
"Feb 14, 2008","62.970","62.900","63.080","62.850","-0.05%"
"Feb 13, 2008","63.000","62.880","63.040","62.850","0.03%"
"Feb 12, 2008","62.980","62.835","63.100","62.800","0.07%"
"Feb 11, 2008","62.935","62.810","63.065","62.800","0.21%"
"Feb 08, 2008","62.800","62.840","63.000","62.700","-0.16%"
"Feb 07, 2008","62.900","62.830","62.950","62.750","0.32%"
"Feb 06, 2008","62.700","62.740","62.940","62.600","-0.22%"
"Feb 05, 2008","62.840","62.740","62.840","62.650","0.00%"
"Feb 04, 2008","62.840","62.680","62.880","62.600","0.10%"
"Feb 01, 2008","62.780","62.600","62.800","62.600","0.13%"
"Jan 31, 2008","62.700","62.500","62.750","62.500","0.16%"
"Jan 30, 2008","62.600","62.500","62.730","62.450","0.00%"
"Jan 29, 2008","62.600","62.580","62.790","62.470","-0.16%"
"Jan 28, 2008","62.700","62.400","62.770","62.400","0.32%"
"Jan 25, 2008","62.500","62.350","62.680","62.350","0.08%"
"Jan 24, 2008","62.450","62.410","62.585","62.340","0.00%"
"Jan 23, 2008","62.450","62.350","62.550","62.350","-0.29%"
"Jan 22, 2008","62.630","62.300","62.750","62.290","0.29%"
"Jan 21, 2008","62.450","62.210","62.550","62.190","0.37%"
"Jan 18, 2008","62.220","62.250","62.370","62.100","-0.21%"
"Jan 17, 2008","62.350","62.450","62.650","62.100","-0.32%"
"Jan 16, 2008","62.550","62.450","62.750","62.450","0.00%"
"Jan 15, 2008","62.550","62.400","62.730","62.400","-0.08%"
"Jan 14, 2008","62.600","62.550","62.760","62.400","-0.32%"
"Jan 11, 2008","62.800","62.650","62.850","62.500","0.08%"
"Jan 10, 2008","62.750","62.400","62.820","62.400","0.40%"
"Jan 09, 2008","62.500","62.350","62.600","62.350","0.08%"
"Jan 08, 2008","62.450","62.380","62.570","62.250","-0.05%"
"Jan 07, 2008","62.480","62.150","62.700","62.000","0.45%"
"Jan 04, 2008","62.200","61.855","62.300","61.855","0.40%"
"Jan 03, 2008","61.955","61.800","62.080","61.800","0.09%"
"Jan 02, 2008","61.900","61.550","61.950","61.550","0.41%"
"Jan 01, 2008","61.650","61.550","61.650","61.550","0.00%"
"Dec 31, 2007","61.650","61.300","62.100","61.300","0.41%"
"Dec 28, 2007","61.400","61.300","61.400","61.280","0.00%"
"Dec 27, 2007","61.400","61.300","61.550","61.290","0.00%"
"Dec 26, 2007","61.400","61.100","61.460","61.100","0.03%"
"Dec 25, 2007","61.380","61.130","61.380","61.130","0.00%"
"Dec 24, 2007","61.380","60.850","61.430","60.850","0.71%"
"Dec 21, 2007","60.950","60.830","60.950","60.820","0.08%"
"Dec 20, 2007","60.900","60.840","60.940","60.800","-0.07%"
"Dec 19, 2007","60.940","60.650","61.060","60.600","0.31%"
"Dec 18, 2007","60.750","60.770","60.920","60.640","-0.20%"
"Dec 17, 2007","60.870","61.080","61.180","60.750","-0.51%"
"Dec 14, 2007","61.180","61.190","61.310","61.080","-0.01%"
"Dec 13, 2007","61.185","61.150","61.355","61.100","-0.11%"
"Dec 12, 2007","61.250","61.150","61.365","61.130","0.00%"
"Dec 11, 2007","61.250","61.150","61.370","61.150","0.00%"
"Dec 10, 2007","61.250","61.150","61.400","61.140","0.00%"
"Dec 07, 2007","61.250","61.150","61.370","61.150","0.00%"
"Dec 06, 2007","61.250","61.200","61.400","61.150","-0.08%"
"Dec 05, 2007","61.300","61.350","61.450","61.200","-0.24%"
"Dec 04, 2007","61.450","61.180","61.480","61.180","0.28%"
"Dec 03, 2007","61.280","61.150","61.500","61.140","0.05%"
"Nov 30, 2007","61.250","61.050","61.360","61.050","0.16%"
"Nov 29, 2007","61.150","61.010","61.250","60.870","0.07%"
"Nov 28, 2007","61.110","61.220","61.400","60.980","-0.34%"
"Nov 27, 2007","61.320","61.220","61.400","61.170","0.00%"
"Nov 26, 2007","61.320","61.120","61.360","61.020","0.30%"
"Nov 23, 2007","61.135","60.900","61.225","60.900","0.22%"
"Nov 22, 2007","61.000","60.900","61.100","60.900","0.00%"
"Nov 21, 2007","61.000","60.900","61.200","60.825","0.00%"
"Nov 20, 2007","61.000","61.150","61.400","60.900","-0.41%"
"Nov 19, 2007","61.250","61.100","61.355","61.050","-0.11%"
"Nov 16, 2007","61.320","61.150","61.520","61.070","0.11%"
"Nov 15, 2007","61.250","61.050","61.320","61.050","0.16%"
"Nov 14, 2007","61.150","61.000","61.300","61.000","0.08%"
"Nov 13, 2007","61.100","60.850","61.200","60.850","0.25%"
"Nov 12, 2007","60.950","60.870","61.040","60.850","-0.08%"
"Nov 09, 2007","61.000","60.900","61.000","60.900","0.00%"
"Nov 08, 2007","61.000","60.800","61.055","60.780","0.16%"
"Nov 07, 2007","60.900","60.800","61.010","60.800","0.00%"
"Nov 06, 2007","60.900","60.820","61.030","60.770","-0.03%"
"Nov 05, 2007","60.920","60.720","61.030","60.720","0.16%"
"Nov 02, 2007","60.820","60.650","60.900","60.630","0.12%"
"Nov 01, 2007","60.750","60.650","60.825","60.640","0.00%"
"Oct 31, 2007","60.750","60.630","60.830","60.620","0.03%"
"Oct 30, 2007","60.730","60.650","60.800","60.600","0.07%"
"Oct 29, 2007","60.690","60.630","60.780","60.620","-0.07%"
"Oct 26, 2007","60.730","60.650","60.875","60.630","-0.03%"
"Oct 25, 2007","60.750","60.650","60.890","60.640","0.00%"
"Oct 24, 2007","60.750","60.520","60.790","60.520","0.21%"
"Oct 23, 2007","60.620","60.540","60.750","60.520","0.00%"
"Oct 22, 2007","60.620","60.610","60.690","60.570","-0.03%"
"Oct 19, 2007","60.640","60.630","60.740","60.540","-0.15%"
"Oct 18, 2007","60.730","60.630","60.745","60.610","0.00%"
"Oct 17, 2007","60.730","60.580","60.740","60.580","0.08%"
"Oct 16, 2007","60.680","60.580","60.680","60.580","0.00%"
"Oct 15, 2007","60.680","60.520","60.690","60.520","0.10%"
"Oct 12, 2007","60.620","60.630","60.730","60.520","-0.18%"
"Oct 11, 2007","60.730","60.630","60.790","60.580","0.00%"
"Oct 10, 2007","60.730","60.650","60.810","60.620","-0.03%"
"Oct 09, 2007","60.750","60.720","60.850","60.630","-0.01%"
"Oct 08, 2007","60.755","60.770","60.790","60.720","0.01%"
"Oct 05, 2007","60.750","60.620","60.830","60.620","0.05%"
"Oct 04, 2007","60.720","60.700","60.830","60.620","-0.13%"
"Oct 03, 2007","60.800","60.600","60.850","60.600","0.16%"
"Oct 02, 2007","60.700","60.650","60.870","60.600","-0.08%"
"Oct 01, 2007","60.750","60.670","60.780","60.650","0.12%"
"Sep 28, 2007","60.680","60.620","60.800","60.580","0.00%"
"Sep 27, 2007","60.680","60.580","60.810","60.570","0.00%"
"Sep 26, 2007","60.680","60.600","60.790","60.580","0.11%"
"Sep 25, 2007","60.615","60.610","60.640","60.580","-0.14%"
"Sep 24, 2007","60.700","60.600","60.710","60.570","0.00%"
"Sep 21, 2007","60.700","60.580","60.720","60.560","0.00%"
"Sep 20, 2007","60.700","60.600","60.700","60.590","0.13%"
"Sep 19, 2007","60.620","60.590","60.670","60.570","-0.02%"
"Sep 18, 2007","60.630","60.540","60.710","60.540","0.00%"
"Sep 17, 2007","60.630","60.500","60.660","60.500","0.00%"
"Sep 14, 2007","60.630","60.560","60.630","60.500","0.00%"
"Sep 13, 2007","60.630","60.600","60.680","60.570","-0.07%"
"Sep 12, 2007","60.670","60.610","60.670","60.600","0.04%"
"Sep 11, 2007","60.645","60.610","60.665","60.590","-0.09%"
"Sep 10, 2007","60.700","60.500","60.740","60.500","0.20%"
"Sep 07, 2007","60.580","60.600","60.670","60.460","-0.20%"
"Sep 06, 2007","60.700","60.600","60.760","60.560","0.08%"
"Sep 05, 2007","60.650","60.700","60.760","60.600","-0.25%"
"Sep 04, 2007","60.800","60.800","60.940","60.700","0.00%"
"Sep 03, 2007","60.800","60.710","60.820","60.710","0.15%"
"Aug 31, 2007","60.710","60.670","60.720","60.550","0.02%"
"Aug 30, 2007","60.695","60.760","60.805","60.670","-0.16%"
"Aug 29, 2007","60.795","60.810","60.875","60.740","-0.03%"
"Aug 28, 2007","60.815","60.800","60.855","60.770","-0.04%"
"Aug 27, 2007","60.840","60.685","60.890","60.680","0.23%"
"Aug 24, 2007","60.700","60.600","60.780","60.590","0.18%"
"Aug 23, 2007","60.590","60.600","60.685","60.540","-0.18%"
"Aug 22, 2007","60.700","60.600","60.700","60.500","0.17%"
"Aug 21, 2007","60.600","60.530","60.700","60.500","0.08%"
"Aug 20, 2007","60.550","60.500","60.600","60.400","-0.08%"
"Aug 17, 2007","60.600","60.400","60.600","60.400","0.17%"
"Aug 16, 2007","60.500","60.410","60.600","60.390","0.10%"
"Aug 15, 2007","60.440","60.440","60.470","60.400","-0.02%"
"Aug 14, 2007","60.450","60.400","60.450","60.400","0.00%"
"Aug 13, 2007","60.450","60.410","60.470","60.390","0.03%"
"Aug 10, 2007","60.430","60.500","60.510","60.420","-0.28%"
"Aug 09, 2007","60.600","60.400","60.600","60.400","0.17%"
"Aug 08, 2007","60.500","60.400","60.510","60.380","0.00%"
"Aug 07, 2007","60.500","60.400","60.520","60.365","0.00%"
"Aug 06, 2007","60.500","60.400","60.510","60.390","0.16%"
"Aug 03, 2007","60.405","60.370","60.415","60.370","-0.07%"
"Aug 02, 2007","60.450","60.400","60.450","60.350","-0.08%"
"Aug 01, 2007","60.500","60.370","60.530","60.360","0.00%"
"Jul 31, 2007","60.500","60.410","60.510","60.370","0.11%"
"Jul 30, 2007","60.435","60.405","60.475","60.400","-0.11%"
"Jul 27, 2007","60.500","60.400","60.530","60.375","0.00%"
"Jul 26, 2007","60.500","60.400","60.520","60.370","0.00%"
"Jul 25, 2007","60.500","60.400","60.540","60.400","0.02%"
"Jul 24, 2007","60.490","60.400","60.490","60.370","-0.02%"
"Jul 23, 2007","60.500","60.400","60.530","60.360","0.00%"
"Jul 20, 2007","60.500","60.400","60.540","60.380","0.00%"
"Jul 19, 2007","60.500","60.300","60.580","60.300","0.17%"
"Jul 18, 2007","60.400","60.400","60.510","60.300","-0.17%"
"Jul 17, 2007","60.500","60.400","60.540","60.350","0.00%"
"Jul 16, 2007","60.500","60.400","60.550","60.350","0.00%"
"Jul 13, 2007","60.500","60.400","60.500","60.330","0.00%"
"Jul 12, 2007","60.500","60.420","60.520","60.300","0.20%"
"Jul 11, 2007","60.380","60.410","60.470","60.330","-0.08%"
"Jul 10, 2007","60.430","60.380","60.470","60.365","0.02%"
"Jul 09, 2007","60.415","60.390","60.415","60.370","0.05%"
"Jul 06, 2007","60.385","60.380","60.405","60.350","0.02%"
"Jul 05, 2007","60.375","60.390","60.445","60.350","-0.01%"
"Jul 04, 2007","60.380","60.350","60.410","60.320","0.01%"
"Jul 03, 2007","60.375","60.350","60.535","60.300","-0.27%"
"Jul 02, 2007","60.540","60.460","60.540","60.460","0.05%"
"Jun 29, 2007","60.510","60.500","60.590","60.380","-0.06%"
"Jun 28, 2007","60.545","60.510","60.595","60.510","0.07%"
"Jun 27, 2007","60.500","60.580","60.590","60.480","-0.14%"
"Jun 26, 2007","60.585","60.570","60.630","60.550","-0.01%"
"Jun 25, 2007","60.590","60.600","60.620","60.580","-0.17%"
"Jun 22, 2007","60.695","60.670","60.775","60.620","-0.42%"
"Jun 21, 2007","60.950","60.580","60.980","60.540","0.59%"
"Jun 20, 2007","60.590","60.570","60.650","60.530","-0.01%"
"Jun 19, 2007","60.595","60.580","60.620","60.540","-0.07%"
"Jun 18, 2007","60.640","60.580","60.680","60.550","-0.02%"
"Jun 15, 2007","60.650","60.580","60.680","60.540","0.03%"
"Jun 14, 2007","60.630","60.600","60.680","60.570","0.05%"
"Jun 13, 2007","60.600","60.655","60.695","60.560","-0.44%"
"Jun 12, 2007","60.870","60.660","60.925","60.620","0.31%"
"Jun 11, 2007","60.680","60.700","60.750","60.600","0.04%"
"Jun 08, 2007","60.655","60.600","60.725","60.600","-0.01%"
"Jun 07, 2007","60.660","60.590","60.660","60.570","-0.12%"
"Jun 06, 2007","60.730","60.610","60.760","60.550","0.13%"
"Jun 05, 2007","60.650","60.660","60.710","60.540","-0.01%"
"Jun 04, 2007","60.655","60.715","60.810","60.590","0.01%"
"Jun 01, 2007","60.650","60.735","60.785","60.600","-0.16%"
"May 31, 2007","60.750","60.700","60.770","60.700","0.01%"
"May 30, 2007","60.745","60.710","60.775","60.650","0.10%"
"May 29, 2007","60.685","60.730","60.795","60.620","-0.06%"
"May 28, 2007","60.720","60.720","60.725","60.715","0.05%"
"May 25, 2007","60.690","60.760","60.830","60.630","-0.02%"
"May 24, 2007","60.705","60.755","60.835","60.640","-0.03%"
"May 23, 2007","60.725","60.740","60.835","60.650","0.01%"
"May 22, 2007","60.720","60.720","60.800","60.670","-0.06%"
"May 21, 2007","60.755","60.770","60.875","60.680","-0.06%"
"May 18, 2007","60.790","60.770","60.830","60.740","-0.02%"
"May 17, 2007","60.800","60.670","61.000","60.660","0.18%"
"May 16, 2007","60.690","60.730","60.810","60.610","-0.07%"
"May 15, 2007","60.730","60.580","60.810","60.570","0.28%"
"May 14, 2007","60.560","60.540","60.650","60.500","-0.02%"
"May 11, 2007","60.570","60.540","60.645","60.470","-0.03%"
"May 10, 2007","60.590","60.560","60.630","60.530","0.02%"
"May 09, 2007","60.580","60.630","60.730","60.530","-0.35%"
"May 08, 2007","60.790","60.590","60.800","60.550","0.01%"
"May 07, 2007","60.785","60.540","60.805","60.500","0.24%"
"May 04, 2007","60.640","60.610","60.670","60.490","-0.02%"
"May 03, 2007","60.650","60.590","60.690","60.590","0.00%"
"May 02, 2007","60.650","60.630","60.680","60.550","-0.04%"
"May 01, 2007","60.675","60.670","60.745","60.600","-0.07%"
"Apr 30, 2007","60.720","60.660","60.750","60.610","-0.21%"
"Apr 27, 2007","60.850","60.635","60.900","60.600","0.20%"
